timestep,agg_RIS,category,date,NER,NER_SA
M,Industry,"Trade, transportation, and utilities",2025-10-01,29294000.0,28896000.0
M,Industry,"Trade, transportation, and utilities",2025-11-01,29560000.0,28897000.0
M,National,U.S.,2010-01-01,104531000.0,106884000.0
M,National,U.S.,2010-02-01,103899000.0,106401000.0
M,National,U.S.,2010-03-01,103970000.0,105935000.0
M,National,U.S.,2010-04-01,104843000.0,106029000.0
M,National,U.S.,2010-05-01,105563000.0,106189000.0
M,National,U.S.,2010-06-01,106776000.0,106258000.0
M,National,U.S.,2010-07-01,108058000.0,106410000.0
M,National,U.S.,2010-08-01,108306000.0,106509000.0
M,National,U.S.,2010-09-01,108255000.0,106685000.0
M,National,U.S.,2010-10-01,108307000.0,106814000.0
M,National,U.S.,2010-11-01,108486000.0,106944000.0
M,National,U.S.,2010-12-01,106788000.0,107047000.0
M,National,U.S.,2011-01-01,105804000.0,107306000.0
M,National,U.S.,2011-02-01,105508000.0,107582000.0
M,National,U.S.,2011-03-01,105874000.0,107842000.0
M,National,U.S.,2011-04-01,106968000.0,108162000.0
M,National,U.S.,2011-05-01,107647000.0,108326000.0
M,National,U.S.,2011-06-01,109303000.0,108516000.0
M,National,U.S.,2011-07-01,110328000.0,108736000.0
M,National,U.S.,2011-08-01,110680000.0,108947000.0
M,National,U.S.,2011-09-01,110701000.0,109224000.0
M,National,U.S.,2011-10-01,110777000.0,109351000.0
M,National,U.S.,2011-11-01,111014000.0,109539000.0
M,National,U.S.,2011-12-01,109489000.0,109665000.0
M,National,U.S.,2012-01-01,108465000.0,109982000.0
M,National,U.S.,2012-02-01,108107000.0,110298000.0
M,National,U.S.,2012-03-01,108569000.0,110533000.0
M,National,U.S.,2012-04-01,109413000.0,110768000.0
M,National,U.S.,2012-05-01,109985000.0,110874000.0
M,National,U.S.,2012-06-01,111636000.0,111085000.0
M,National,U.S.,2012-07-01,112491000.0,111101000.0
M,National,U.S.,2012-08-01,112738000.0,111223000.0
M,National,U.S.,2012-09-01,112634000.0,111377000.0
M,National,U.S.,2012-10-01,112919000.0,111681000.0
M,National,U.S.,2012-11-01,113351000.0,111979000.0
M,National,U.S.,2012-12-01,111802000.0,111848000.0
M,National,U.S.,2013-01-01,110922000.0,112307000.0
M,National,U.S.,2013-02-01,110370000.0,112487000.0
M,National,U.S.,2013-03-01,110689000.0,112653000.0
M,National,U.S.,2013-04-01,111271000.0,112696000.0
M,National,U.S.,2013-05-01,112097000.0,112884000.0
M,National,U.S.,2013-06-01,113415000.0,112937000.0
M,National,U.S.,2013-07-01,114527000.0,113112000.0
M,National,U.S.,2013-08-01,114908000.0,113361000.0
M,National,U.S.,2013-09-01,114821000.0,113535000.0
M,National,U.S.,2013-10-01,114894000.0,113625000.0
M,National,U.S.,2013-11-01,115221000.0,113847000.0
M,National,U.S.,2013-12-01,114773000.0,114427000.0
M,National,U.S.,2014-01-01,112975000.0,114499000.0
M,National,U.S.,2014-02-01,112689000.0,114719000.0
M,National,U.S.,2014-03-01,112944000.0,114908000.0
M,National,U.S.,2014-04-01,113749000.0,115181000.0
M,National,U.S.,2014-05-01,114692000.0,115450000.0
M,National,U.S.,2014-06-01,116270000.0,115736000.0
M,National,U.S.,2014-07-01,117575000.0,115982000.0
M,National,U.S.,2014-08-01,117984000.0,116274000.0
M,National,U.S.,2014-09-01,117885000.0,116419000.0
M,National,U.S.,2014-10-01,118205000.0,116721000.0
M,National,U.S.,2014-11-01,118469000.0,116952000.0
M,National,U.S.,2014-12-01,117889000.0,117219000.0
M,National,U.S.,2015-01-01,115938000.0,117345000.0
M,National,U.S.,2015-02-01,115514000.0,117471000.0
M,National,U.S.,2015-03-01,115643000.0,117609000.0
M,National,U.S.,2015-04-01,116555000.0,117873000.0
M,National,U.S.,2015-05-01,117409000.0,118183000.0
M,National,U.S.,2015-06-01,118868000.0,118328000.0
M,National,U.S.,2015-07-01,120345000.0,118573000.0
M,National,U.S.,2015-08-01,120501000.0,118716000.0
M,National,U.S.,2015-09-01,120548000.0,119022000.0
M,National,U.S.,2015-10-01,120802000.0,119251000.0
M,National,U.S.,2015-11-01,120950000.0,119353000.0
M,National,U.S.,2015-12-01,120265000.0,119499000.0
M,National,U.S.,2016-01-01,118324000.0,119718000.0
M,National,U.S.,2016-02-01,118017000.0,119968000.0
M,National,U.S.,2016-03-01,118161000.0,120126000.0
M,National,U.S.,2016-04-01,118967000.0,120372000.0
M,National,U.S.,2016-05-01,119527000.0,120421000.0
M,National,U.S.,2016-06-01,121504000.0,120685000.0
M,National,U.S.,2016-07-01,122640000.0,120896000.0
M,National,U.S.,2016-08-01,122771000.0,121019000.0
M,National,U.S.,2016-09-01,122611000.0,121199000.0
M,National,U.S.,2016-10-01,122790000.0,121356000.0
M,National,U.S.,2016-11-01,123098000.0,121571000.0
M,National,U.S.,2016-12-01,121856000.0,121677000.0
M,National,U.S.,2017-01-01,120579000.0,121905000.0
M,National,U.S.,2017-02-01,120009000.0,121991000.0
M,National,U.S.,2017-03-01,120172000.0,122097000.0
M,National,U.S.,2017-04-01,120687000.0,122244000.0
M,National,U.S.,2017-05-01,121436000.0,122485000.0
M,National,U.S.,2017-06-01,123272000.0,122674000.0
M,National,U.S.,2017-07-01,124412000.0,122839000.0
M,National,U.S.,2017-08-01,124592000.0,123004000.0
M,National,U.S.,2017-09-01,124395000.0,123250000.0
M,National,U.S.,2017-10-01,124500000.0,123359000.0
M,National,U.S.,2017-11-01,124818000.0,123569000.0
M,National,U.S.,2017-12-01,123780000.0,123783000.0
M,National,U.S.,2018-01-01,122721000.0,124027000.0
M,National,U.S.,2018-02-01,122266000.0,124253000.0
M,National,U.S.,2018-03-01,122478000.0,124444000.0
M,National,U.S.,2018-04-01,122914000.0,124526000.0
M,National,U.S.,2018-05-01,123492000.0,124636000.0
M,National,U.S.,2018-06-01,125273000.0,124843000.0
M,National,U.S.,2018-07-01,126470000.0,125014000.0
M,National,U.S.,2018-08-01,126677000.0,125258000.0
M,National,U.S.,2018-09-01,126358000.0,125336000.0
M,National,U.S.,2018-10-01,126614000.0,125591000.0
M,National,U.S.,2018-11-01,126948000.0,125786000.0
M,National,U.S.,2018-12-01,125808000.0,125808000.0
M,National,U.S.,2019-01-01,124929000.0,126217000.0
M,National,U.S.,2019-02-01,124390000.0,126376000.0
M,National,U.S.,2019-03-01,124373000.0,126340000.0
M,National,U.S.,2019-04-01,124814000.0,126393000.0
M,National,U.S.,2019-05-01,125525000.0,126505000.0
M,National,U.S.,2019-06-01,126889000.0,126520000.0
M,National,U.S.,2019-07-01,127976000.0,126555000.0
M,National,U.S.,2019-08-01,127933000.0,126558000.0
M,National,U.S.,2019-09-01,127466000.0,126367000.0
M,National,U.S.,2019-10-01,127508000.0,126443000.0
M,National,U.S.,2019-11-01,127615000.0,126463000.0
M,National,U.S.,2019-12-01,127115000.0,126910000.0
M,National,U.S.,2020-01-01,125032000.0,126626000.0
M,National,U.S.,2020-02-01,124691000.0,126733000.0
M,National,U.S.,2020-03-01,124665000.0,126631000.0
M,National,U.S.,2020-04-01,119066000.0,120537000.0
M,National,U.S.,2020-05-01,116266000.0,117310000.0
M,National,U.S.,2020-06-01,117451000.0,117202000.0
M,National,U.S.,2020-07-01,118563000.0,117184000.0
M,National,U.S.,2020-08-01,118601000.0,117294000.0
M,National,U.S.,2020-09-01,119400000.0,118220000.0
M,National,U.S.,2020-10-01,119987000.0,118860000.0
M,National,U.S.,2020-11-01,120595000.0,119428000.0
M,National,U.S.,2020-12-01,120573000.0,120141000.0
M,National,U.S.,2021-01-01,119033000.0,120591000.0
M,National,U.S.,2021-02-01,118733000.0,120782000.0
M,National,U.S.,2021-03-01,119219000.0,121185000.0
M,National,U.S.,2021-04-01,119647000.0,121239000.0
M,National,U.S.,2021-05-01,120159000.0,121363000.0
M,National,U.S.,2021-06-01,121762000.0,121715000.0
M,National,U.S.,2021-07-01,124073000.0,122729000.0
M,National,U.S.,2021-08-01,125323000.0,123976000.0
M,National,U.S.,2021-09-01,126020000.0,124871000.0
M,National,U.S.,2021-10-01,126808000.0,125666000.0
M,National,U.S.,2021-11-01,127482000.0,126264000.0
M,National,U.S.,2021-12-01,127097000.0,126962000.0
M,National,U.S.,2022-01-01,125708000.0,127179000.0
M,National,U.S.,2022-02-01,125747000.0,127710000.0
M,National,U.S.,2022-03-01,126021000.0,127987000.0
M,National,U.S.,2022-04-01,126683000.0,128311000.0
M,National,U.S.,2022-05-01,127275000.0,128556000.0
M,National,U.S.,2022-06-01,129419000.0,129051000.0
M,National,U.S.,2022-07-01,131037000.0,129556000.0
M,National,U.S.,2022-08-01,131415000.0,129879000.0
M,National,U.S.,2022-09-01,131509000.0,130323000.0
M,National,U.S.,2022-10-01,131770000.0,130541000.0
M,National,U.S.,2022-11-01,132086000.0,130762000.0
M,National,U.S.,2022-12-01,131144000.0,130884000.0
M,National,U.S.,2023-01-01,129843000.0,131131000.0
M,National,U.S.,2023-02-01,129383000.0,131288000.0
M,National,U.S.,2023-03-01,129297000.0,131235000.0
M,National,U.S.,2023-04-01,129759000.0,131367000.0
M,National,U.S.,2023-05-01,130123000.0,131419000.0
M,National,U.S.,2023-06-01,131900000.0,131565000.0
M,National,U.S.,2023-07-01,133211000.0,131703000.0
M,National,U.S.,2023-08-01,133374000.0,131822000.0
M,National,U.S.,2023-09-01,132995000.0,131917000.0
M,National,U.S.,2023-10-01,133191000.0,132047000.0
M,National,U.S.,2023-11-01,133426000.0,132147000.0
M,National,U.S.,2023-12-01,132439000.0,132242000.0
M,National,U.S.,2024-01-01,131172000.0,132371000.0
M,National,U.S.,2024-02-01,130546000.0,132462000.0
M,National,U.S.,2024-03-01,130578000.0,132544000.0
M,National,U.S.,2024-04-01,131024000.0,132657000.0
M,National,U.S.,2024-05-01,131666000.0,132821000.0
M,National,U.S.,2024-06-01,133217000.0,132957000.0
M,National,U.S.,2024-07-01,134401000.0,132999000.0
M,National,U.S.,2024-08-01,134503000.0,133179000.0
M,National,U.S.,2024-09-01,134280000.0,133373000.0
M,National,U.S.,2024-10-01,134581000.0,133594000.0
M,National,U.S.,2024-11-01,134890000.0,133798000.0
M,National,U.S.,2024-12-01,134211000.0,133974000.0
M,National,U.S.,2025-01-01,132574000.0,134160000.0
M,National,U.S.,2025-02-01,132221000.0,134244000.0
M,National,U.S.,2025-03-01,132306000.0,134391000.0
M,National,U.S.,2025-04-01,132672000.0,134451000.0
M,National,U.S.,2025-05-01,133197000.0,134480000.0
M,National,U.S.,2025-06-01,134562000.0,134457000.0
M,National,U.S.,2025-07-01,135787000.0,134561000.0
M,National,U.S.,2025-08-01,135818000.0,134558000.0
M,National,U.S.,2025-09-01,135695000.0,134529000.0
M,National,U.S.,2025-10-01,136014000.0,134576000.0
M,National,U.S.,2025-11-01,136277000.0,134544000.0
W,Census Divisions,East North Central,2010-01-09,16339000.0,16731000.0
W,Census Divisions,East North Central,2010-01-16,16292000.0,16698000.0
W,Census Divisions,East North Central,2010-01-23,16240000.0,16675000.0
W,Census Divisions,East North Central,2010-01-30,16206000.0,16648000.0
W,Census Divisions,East North Central,2010-02-06,16171000.0,16616000.0
W,Census Divisions,East North Central,2010-02-13,16137000.0,16578000.0
W,Census Divisions,East North Central,2010-02-20,16117000.0,16551000.0
W,Census Divisions,East North Central,2010-02-27,16097000.0,16523000.0
W,Census Divisions,East North Central,2010-03-06,16094000.0,16492000.0
W,Census Divisions,East North Central,2010-03-13,16099000.0,16459000.0
W,Census Divisions,East North Central,2010-03-20,16118000.0,16462000.0
W,Census Divisions,East North Central,2010-03-27,16140000.0,16460000.0
W,Census Divisions,East North Central,2010-04-03,16176000.0,16468000.0
W,Census Divisions,East North Central,2010-04-10,16211000.0,16472000.0
W,Census Divisions,East North Central,2010-04-17,16243000.0,16473000.0
W,Census Divisions,East North Central,2010-04-24,16284000.0,16484000.0
W,Census Divisions,East North Central,2010-05-01,16311000.0,16484000.0
W,Census Divisions,East North Central,2010-05-08,16335000.0,16486000.0
W,Census Divisions,East North Central,2010-05-15,16370000.0,16496000.0
W,Census Divisions,East North Central,2010-05-22,16418000.0,16504000.0
W,Census Divisions,East North Central,2010-05-29,16487000.0,16515000.0
W,Census Divisions,East North Central,2010-06-05,16558000.0,16519000.0
W,Census Divisions,East North Central,2010-06-12,16618000.0,16525000.0
W,Census Divisions,East North Central,2010-06-19,16728000.0,16553000.0
W,Census Divisions,East North Central,2010-06-26,16836000.0,16580000.0
W,Census Divisions,East North Central,2010-07-03,16892000.0,16580000.0
W,Census Divisions,East North Central,2010-07-10,16931000.0,16599000.0
W,Census Divisions,East North Central,2010-07-17,16954000.0,16614000.0
W,Census Divisions,East North Central,2010-07-24,16949000.0,16616000.0
W,Census Divisions,East North Central,2010-07-31,16940000.0,16604000.0
W,Census Divisions,East North Central,2010-08-07,16958000.0,16617000.0
W,Census Divisions,East North Central,2010-08-14,16970000.0,16624000.0
W,Census Divisions,East North Central,2010-08-21,16981000.0,16635000.0
W,Census Divisions,East North Central,2010-08-28,16975000.0,16635000.0
W,Census Divisions,East North Central,2010-09-04,16961000.0,16636000.0
W,Census Divisions,East North Central,2010-09-11,16953000.0,16648000.0
W,Census Divisions,East North Central,2010-09-18,16949000.0,16657000.0
W,Census Divisions,East North Central,2010-09-25,16945000.0,16660000.0
W,Census Divisions,East North Central,2010-10-02,16951000.0,16672000.0
W,Census Divisions,East North Central,2010-10-09,16955000.0,16683000.0
W,Census Divisions,East North Central,2010-10-16,16957000.0,16685000.0
W,Census Divisions,East North Central,2010-10-23,16963000.0,16690000.0
W,Census Divisions,East North Central,2010-10-30,16965000.0,16692000.0
W,Census Divisions,East North Central,2010-11-06,16969000.0,16708000.0
W,Census Divisions,East North Central,2010-11-13,16965000.0,16712000.0
W,Census Divisions,East North Central,2010-11-20,16974000.0,16718000.0
W,Census Divisions,East North Central,2010-11-27,16977000.0,16713000.0
W,Census Divisions,East North Central,2010-12-04,16931000.0,16705000.0
